ReactionID,Type,Stoichiometry,Orders,Phase,A,Ea,Reversible
I108,initiation,"{""LIGO"": -1, ""LIGM2"": 1, ""CO2"": 1}","{""LIGO"": 1, ""LIGM2"": 0, ""CO2"": 0}",solid,1E9,108836,False
I109,initiation,"{""LIGC"": -1, ""LIG"": 1, ""CH2CO"": 1}","{""LIGC"": 1, ""LIG"": 0, ""CH2CO"": 0}",solid,1E8,121394,False
I110,initiation,"{""PRADIO"": -2, ""PCOH"": 1, ""PCOS"": 1, ""PCH2OH"": 2, ""PCHP2"": 2, ""PCHOHP"": 2, ""C10H2"": 1, ""PH2"": 2, ""H2"": 1}","{""PRADIO"": 1, ""PCOH"": 0, ""PCOS"": 0, ""PCH2OH"": 0, ""PCHP2"": 0, ""PCHOHP"": 0, ""C10H2"": 0, ""PH2"": 0, ""H2"": 0}",solid,3.16E7,92092,False
I111,initiation,"{""PRADIOM2"": -2, ""PCOH"": 2, ""PCH2OH"": 2, ""PCHP2"": 2, ""PCHOHP"": 2, ""PH2"": 1, ""C10H2M4"": 1}","{""PRADIOM2"": 1, ""PCOH"": 0, ""PCH2OH"": 0, ""PCHP2"": 0, ""PCHOHP"": 0, ""PH2"": 0, ""C10H2M4"": 0}",solid,3.16E7,83720,False
P112,propagation,"{""PCHO"": -1, ""CO"": 1}","{""PCHO"": 1, ""CO"": 0}",solid,1E7,138138,False
I113,initiation,"{""RC3H5O2"": -1, ""LIGH"": -1, ""C3H6O2"": 1, ""RLIGH"": 1}","{""RC3H5O2"": 1, ""LIGH"": 1, ""C3H6O2"": 0, ""RLIGH"": 0}",gas,2*10**8,66976,False
I114,initiation,"{""PRFET3"": -1, ""LIGH"": -1, ""PFET3"": 1, ""RLIGH"": 1}","{""PRFET3"": 1, ""LIGH"": 1, ""PFET3"": 0, ""RLIGH"": 0}",gas,2*10**8,50232,False
I115,initiation,"{""RC3H7O2"": -1, ""LIGH"": -1, ""C3H8O2"": 1, ""RLIGH"": 1}","{""RC3H7O2"": 1, ""LIGH"": 1, ""C3H8O2"": 0, ""RLIGH"": 0}",gas,2*10**8,58604,False
I116,initiation,"{""RADIOM2"": -1, ""LIGH"": -1, ""ADIOM2"": 1, ""RLIGH"": 1}","{""RADIOM2"": 1, ""LIGH"": 1, ""ADIOM2"": 0, ""RLIGH"": 0}",gas,2*10**8,50232,False
I117,initiation,"{""PRFET3M2"": -1, ""LIGH"": -1, ""PFET3M2"": 1, ""RLIGH"": 1}","{""PRFET3M2"": 1, ""LIGH"": 1, ""PFET3M2"": 0, ""RLIGH"": 0}",gas,2*10**8,50232,False
I118,initiation,"{""PRLIGH"": -1, ""LIGH"": -1, ""PLIGH"": 1, ""RLIGH"": 1}","{""PRLIGH"": 1, ""LIGH"": 1, ""PLIGH"": 0, ""RLIGH"": 0}",gas,2*10**8.5,37674,False
I119,initiation,"{""RLIGM2B"": -1, ""LIGH"": -1, ""LIGM2"": 1, ""RLIGH"": 1}","{""RLIGM2B"": 1, ""LIGH"": 1, ""LIGM2"": 0, ""RLIGH"": 0}",gas,2*10**8,50232,False
I120,initiation,"{""RLIGM2A"": -1, ""LIGH"": -1, ""LIGM2"": 1, ""RLIGH"": 1}","{""RLIGM2A"": 1, ""LIGH"": 1, ""LIGM2"": 0, ""RLIGH"": 1}",gas,2*10**8,50232,False
I121,initiation,"{""RCH3"": -1, ""LIGH"": -1, ""CH4"": 1, ""RLIGH"": 1}","{""RCH3"": 1, ""LIGH"": 1, ""CH4"": 0, ""RLIGH"": 0}",gas,2*10**8.5,43953,False
I122,initiation,"{""PRKETM2"": -1, ""LIGH"": -1, ""PKETM2"": 1, ""RLIGH"": 1}","{""PRKETM2"": 1, ""LIGH"": 1, ""PKETM2"": 0, ""RLIGH"": 0}",gas,2*10**8,50232,False
I123,initiation,"{""RKET"": -1, ""LIGH"": -1, ""KET"": 1, ""RLIGH"": 1}","{""RKET"": 1, ""LIGH"": 1, ""KET"": 0, ""RLIGH"": 0}",gas,2*10**8.5,50232,False
I124,initiation,"{""PRADIO"": -1, ""LIGH"": -1, ""PADIO"": 1, ""RLIGH"": 1}","{""PRADIO"": 1, ""LIGH"": 1, ""PADIO"": 0, ""RLIGH"": 0}",gas,2*10**8,41860,False
I125,initiation,"{""RC3H3O"": -1, ""LIGH"": -1, ""C3H4O"": 1, ""RLIGH"": 1}","{""RC3H3O"": 1, ""LIGH"": 1, ""C3H4O"": 0, ""RLIGH"": 0}",gas,2*10**8,79534,False
I126,initiation,"{""RLIGB"": -1, ""LIGH"": -1, ""LIG"": 1, ""RLIGH"": 1}","{""RLIGB"": 1, ""LIGH"": 1, ""LIG"": 0, ""RLIGH"": 0}",gas,2*10**8,52325,False
I127,initiation,"{""RLIGA"": -1, ""LIGH"": -1, ""LIG"": 1, ""RLIGH"": 1}","{""RLIGA"": 1, ""LIGH"": 1, ""LIG"": 0, ""RLIGH"": 0}",gas,2*10**8,52325,False
I128,initiation,"{""PRADIOM2"": -1, ""LIGH"": -1, ""PADIOM2"": 1, ""RLIGH"": 1}","{""PRADIOM2"": 1, ""LIGH"": 1, ""PADIOM2"": 0, ""RLIGH"": 0}",gas,2*10**8.5,37674,False
I129,initiation,"{""RMGUAI"": -1, ""LIGH"": -1, ""MGUAI"": 1, ""RLIGH"": 1}","{""RMGUAI"": 1, ""LIGH"": 1, ""MGUAI"": 0, ""RLIGH"": 0}",gas,2*10**8,50232,False
I130,initiation,"{""OH"": -1, ""LIGH"": -1, ""H2O"": 1, ""RLIGH"": 1}","{""OH"": 1, ""LIGH"": 1, ""H2O"": 0, ""RLIGH"": 0}",gas,2*10**9.5,10465,False
I131,initiation,"{""RCH3O"": -1, ""LIGH"": -1, ""CH3OH"": 1, ""RLIGH"": 1}","{""RCH3O"": 1, ""LIGH"": 1, ""CH3OH"": 0, ""RLIGH"": 0}",gas,2*10**8.5,28883,False
I132,initiation,"{""RPHENOL"": -1, ""LIGH"": -1, ""PHENOL"": 1, ""RLIGH"": 1}","{""RPHENOL"": 1, ""LIGH"": 1, ""PHENOL"": 0, ""RLIGH"": 0}",gas,2*10**8.5,50232,False
I133,initiation,"{""RADIO"": -1, ""LIGH"": -1, ""ADIO"": 1, ""RLIGH"": 1}","{""RADIO"": 1, ""LIGH"": 1, ""ADIO"": 0, ""RLIGH"": 0}",gas,2*10**8,50232,False
I134,initiation,"{""RC3H5O2"": -1, ""PLIGH"": -1, ""C3H6O2"": 1, ""PRLIGH2"": 1}","{""RC3H5O2"": 1, ""PLIGH"": 1, ""C3H6O2"": 0, ""PRLIGH2"": 0}",gas,2*10**8,66976,False
I135,initiation,"{""PRFET3"": -1, ""PLIGH"": -1, ""PFET3"": 1, ""PRLIGH2"": 1}","{""PRFET3"": 1, ""PLIGH"": 1, ""PFET3"": 0, ""PRLIGH2"": 0}",solid,2*10**8,50232,False
I136,initiation,"{""RC3H7O2"": -1, ""PLIGH"": -1, ""C3H8O2"": 1, ""PRLIGH2"": 1}","{""RC3H7O2"": 1, ""PLIGH"": 1, ""C3H8O2"": 0, ""PRLIGH2"": 0}",gas,2*10**8,58604,False
I137,initiation,"{""RADIOM2"": -1, ""PLIGH"": -1, ""ADIOM2"": 1, ""PRLIGH2"": 1}","{""RADIOM2"": 1, ""PLIGH"": 1, ""ADIOM2"": 0, ""PRLIGH2"": 0}",gas,2*10**8,50232,False
I138,initiation,"{""PRFET3M2"": -1, ""PLIGH"": -1, ""PFET3M2"": 1, ""PRLIGH2"": 1}","{""PRFET3M2"": 1, ""PLIGH"": 1, ""PFET3M2"": 0, ""PRLIGH2"": 0}",solid,2*10**8,50232,False
I139,initiation,"{""PRLIGH"": -1, ""PLIGH"": 1, ""PRLIGH2"": 1}","{""PRLIGH"": 1, ""PLIGH"": 0, ""PRLIGH2"": 0}",solid,2*10**8.5,41860-4186,False
I140,initiation,"{""RLIGM2B"": -1, ""PLIGH"": -1, ""LIGM2"": 1, ""PRLIGH2"": 1}","{""RLIGM2B"": 1, ""PLIGH"": 1, ""LIGM2"": 0, ""PRLIGH2"": 0}",gas,2*10**8,50232,False
I141,initiation,"{""RLIGM2A"": -1, ""PLIGH"": -1, ""LIGM2"": 1, ""PRLIGH2"": 1}","{""RLIGM2A"": 1, ""PLIGH"": 1, ""LIGM2"": 0, ""PRLIGH2"": 0}",gas,2*10**8,50232,False
I142,initiation,"{""RCH3"": -1, ""PLIGH"": -1, ""CH4"": 1, ""PRLIGH2"": 1}","{""RCH3"": 1, ""PLIGH"": 1, ""CH4"": 0, ""PRLIGH2"": 0}",gas,2*10**8.5,43953,False
I143,initiation,"{""PRKETM2"": -1, ""PLIGH"": -1, ""PKETM2"": 1, ""PRLIGH2"": 1}","{""PRKETM2"": 1, ""PLIGH"": 1, ""PKETM2"": 0, ""PRLIGH2"": 0}",solid,2*10**8,50232,False
I144,initiation,"{""RKET"": -1, ""PLIGH"": -1, ""KET"": 1, ""PRLIGH2"": 1}","{""RKET"": 1, ""PLIGH"": 1, ""KET"": 0, ""PRLIGH2"": 0}",gas,2*10**8.5,50232,False
I145,initiation,"{""PRADIO"": -1, ""PLIGH"": -1, ""PADIO"": 1, ""PRLIGH2"": 1}","{""PRADIO"": 1, ""PLIGH"": 1, ""PADIO"": 0, ""PRLIGH2"": 0}",solid,2*10**8,41860,False
I146,initiation,"{""RC3H3O"": -1, ""PLIGH"": -1, ""C3H4O"": 1, ""PRLIGH2"": 1}","{""RC3H3O"": 1, ""PLIGH"": 1, ""C3H4O"": 0, ""PRLIGH2"": 0}",gas,2*10**8,79534,False
I147,initiation,"{""RLIGB"": -1, ""PLIGH"": -1, ""LIG"": 1, ""PRLIGH2"": 1}","{""RLIGB"": 1, ""PLIGH"": 1, ""LIG"": 0, ""PRLIGH2"": 0}",gas,2*10**8,52325,False
I148,initiation,"{""RLIGA"": -1, ""PLIGH"": -1, ""LIG"": 1, ""PRLIGH2"": 1}","{""RLIGA"": 1, ""PLIGH"": 1, ""LIG"": 0, ""PRLIGH2"": 0}",gas,2*10**8,52325,False
I149,initiation,"{""PRADIOM2"": -1, ""PLIGH"": -1, ""PADIOM2"": 1, ""PRLIGH2"": 1}","{""PRADIOM2"": 1, ""PLIGH"": 1, ""PADIOM2"": 0, ""PRLIGH2"": 0}",solid,2*10**8.5,37674,False
I150,initiation,"{""RMGUAI"": -1, ""PLIGH"": -1, ""MGUAI"": 1, ""PRLIGH2"": 1}","{""RMGUAI"": 1, ""PLIGH"": 1, ""MGUAI"": 0, ""PRLIGH2"": 0}",gas,2*10**8,50232,False
I151,initiation,"{""OH"": -1, ""PLIGH"": -1, ""H2O"": 1, ""PRLIGH2"": 1}","{""OH"": 1, ""PLIGH"": 1, ""H2O"": 0, ""PRLIGH2"": 0}",solid,2*10**9.5,10465,False
I152,initiation,"{""RCH3O"": -1, ""PLIGH"": -1, ""CH3OH"": 1, ""PRLIGH2"": 1}","{""RCH3O"": 1, ""PLIGH"": 1, ""CH3OH"": 0, ""PRLIGH2"": 0}",gas,2*10**8.5,28883,False
I153,initiation,"{""RPHENOL"": -1, ""PLIGH"": -1, ""PHENOL"": 1, ""PRLIGH2"": 1}","{""RPHENOL"": 1, ""PLIGH"": 1, ""PHENOL"": 0, ""PRLIGH2"": 0}",gas,2*10**8.5,50232,False
I154,initiation,"{""RADIO"": -1, ""PLIGH"": -1, ""ADIO"": 1, ""PRLIGH2"": 1}","{""RADIO"": 1, ""PLIGH"": 1, ""ADIO"": 0, ""PRLIGH2"": 0}",gas,2*10**8,50232,False
I155,initiation,"{""RC3H5O2"": -1, ""PLIGM2"": -1, ""C3H6O2"": 1, ""PRLIGM2A"": 1}","{""RC3H5O2"": 1, ""PLIGM2"": 1, ""C3H6O2"": 0, ""PRLIGM2A"": 0}",gas,2*10**8,66976,False
I156,initiation,"{""PRFET3"": -1, ""PLIGM2"": -1, ""PFET3"": 1, ""PRLIGM2A"": 1}","{""PRFET3"": 1, ""PLIGM2"": 1, ""PFET3"": 0, ""PRLIGM2A"": 0}",solid,2*10**8,50232,False
I157,initiation,"{""RC3H7O2"": -1, ""PLIGM2"": -1, ""C3H8O2"": 1, ""PRLIGM2A"": 1}","{""RC3H7O2"": 1, ""PLIGM2"": 1, ""C3H8O2"": 0, ""PRLIGM2A"": 0}",gas,2*10**8,58604,False
I158,initiation,"{""RADIOM2"": -1, ""PLIGM2"": -1, ""ADIOM2"": 1, ""PRLIGM2A"": 1}","{""RADIOM2"": 1, ""PLIGM2"": 1, ""ADIOM2"": 0, ""PRLIGM2A"": 0}",gas,2*10**8,50232,False
I159,initiation,"{""PRFET3M2"": -1, ""PLIGM2"": -1, ""PFET3M2"": 1, ""PRLIGM2A"": 1}","{""PRFET3M2"": 1, ""PLIGM2"": 1, ""PFET3M2"": 0, ""PRLIGM2A"": 0}",solid,2*10**8,50232,False
I160,initiation,"{""PRLIGH"": -1, ""PLIGM2"": -1, ""PLIGH"": 1, ""PRLIGM2A"": 1}","{""PRLIGH"": 1, ""PLIGM2"": 1, ""PLIGH"": 0, ""PRLIGM2A"": 0}",solid,2*10**8.5,37674,False
I161,initiation,"{""RLIGM2B"": -1, ""PLIGM2"": -1, ""LIGM2"": 1, ""PRLIGM2A"": 1}","{""RLIGM2B"": 1, ""PLIGM2"": 1, ""LIGM2"": 0, ""PRLIGM2A"": 0}",gas,2*10**8,50232,False
I162,initiation,"{""RLIGM2A"": -1, ""PLIGM2"": -1, ""LIGM2"": 1, ""PRLIGM2A"": 1}","{""RLIGM2A"": 1, ""PLIGM2"": 1, ""LIGM2"": 0, ""PRLIGM2A"": 0}",gas,2*10**8,50232,False
I163,initiation,"{""RCH3"": -1, ""PLIGM2"": -1, ""CH4"": 1, ""PRLIGM2A"": 1}","{""RCH3"": 1, ""PLIGM2"": 1, ""CH4"": 0, ""PRLIGM2A"": 0}",gas,2*10**8.5,43953,False
I164,initiation,"{""PRKETM2"": -1, ""PLIGM2"": -1, ""PKETM2"": 1, ""PRLIGM2A"": 1}","{""PRKETM2"": 1, ""PLIGM2"": 1, ""PKETM2"": 0, ""PRLIGM2A"": 0}",solid,2*10**8,50232,False
I165,initiation,"{""RKET"": -1, ""PLIGM2"": -1, ""KET"": 1, ""PRLIGM2A"": 1}","{""RKET"": 1, ""PLIGM2"": 1, ""KET"": 0, ""PRLIGM2A"": 0}",gas,2*10**8.5,50232,False
I166,initiation,"{""PRADIO"": -1, ""PLIGM2"": -1, ""PADIO"": 1, ""PRLIGM2A"": 1}","{""PRADIO"": 1, ""PLIGM2"": 1, ""PADIO"": 0, ""PRLIGM2A"": 0}",solid,2*10**8,41860,False
I167,initiation,"{""RC3H3O"": -1, ""PLIGM2"": -1, ""C3H4O"": 1, ""PRLIGM2A"": 1}","{""RC3H3O"": 1, ""PLIGM2"": 1, ""C3H4O"": 0, ""PRLIGM2A"": 0}",gas,2*10**8,79534,False
I168,initiation,"{""RLIGB"": -1, ""PLIGM2"": -1, ""LIG"": 1, ""PRLIGM2A"": 1}","{""RLIGB"": 1, ""PLIGM2"": 1, ""LIG"": 0, ""PRLIGM2A"": 0}",gas,2*10**8,52325,False
I169,initiation,"{""RLIGA"": -1, ""PLIGM2"": -1, ""LIG"": 1, ""PRLIGM2A"": 1}","{""RLIGA"": 1, ""PLIGM2"": 1, ""LIG"": 0, ""PRLIGM2A"": 0}",gas,2*10**8,52325,False
I170,initiation,"{""PRADIOM2"": -1, ""PLIGM2"": -1, ""PADIOM2"": 1, ""PRLIGM2A"": 1}","{""PRADIOM2"": 1, ""PLIGM2"": 1, ""PADIOM2"": 0, ""PRLIGM2A"": 0}",solid,2*10**8.5,37674,False
I171,initiation,"{""RMGUAI"": -1, ""PLIGM2"": -1, ""MGUAI"": 1, ""PRLIGM2A"": 1}","{""RMGUAI"": 1, ""PLIGM2"": 1, ""MGUAI"": 0, ""PRLIGM2A"": 0}",gas,2*10**8,50232,False
I172,initiation,"{""OH"": -1, ""PLIGM2"": -1, ""H2O"": 1, ""PRLIGM2A"": 1}","{""OH"": 1, ""PLIGM2"": 1, ""H2O"": 0, ""PRLIGM2A"": 0}",solid,2*10**9.5,10465,False
I173,initiation,"{""RCH3O"": -1, ""PLIGM2"": -1, ""CH3OH"": 1, ""PRLIGM2A"": 1}","{""RCH3O"": 1, ""PLIGM2"": 1, ""CH3OH"": 0, ""PRLIGM2A"": 0}",gas,2*10**8.5,28883,False
I174,initiation,"{""RPHENOL"": -1, ""PLIGM2"": -1, ""PHENOL"": 1, ""PRLIGM2A"": 1}","{""RPHENOL"": 1, ""PLIGM2"": 1, ""PHENOL"": 0, ""PRLIGM2A"": 0}",gas,2*10**8.5,50232,False
I175,initiation,"{""RADIO"": -1, ""PLIGM2"": -1, ""ADIO"": 1, ""PRLIGM2A"": 1}","{""RADIO"": 1, ""PLIGM2"": 1, ""ADIO"": 0, ""PRLIGM2A"": 0}",gas,2*10**8,50232,False
I176,initiation,"{""RC3H5O2"": -1, ""LIGM2"": -1, ""C3H6O2"": 1, ""RLIGM2A"": 1}","{""RC3H5O2"": 1, ""LIGM2"": 1, ""C3H6O2"": 0, ""RLIGM2A"": 0}",gas,1*10**8,66976,False
I177,initiation,"{""PRFET3"": -1, ""LIGM2"": -1, ""PFET3"": 1, ""RLIGM2A"": 1}","{""PRFET3"": 1, ""LIGM2"": 1, ""PFET3"": 0, ""RLIGM2A"": 0}",gas,1*10**8,50232,False
I178,initiation,"{""RC3H7O2"": -1, ""LIGM2"": -1, ""C3H8O2"": 1, ""RLIGM2A"": 1}","{""RC3H7O2"": 1, ""LIGM2"": 1, ""C3H8O2"": 0, ""RLIGM2A"": 0}",gas,1*10**8,58604,False
I179,initiation,"{""RADIOM2"": -1, ""LIGM2"": -1, ""ADIOM2"": 1, ""RLIGM2A"": 1}","{""RADIOM2"": 1, ""LIGM2"": 1, ""ADIOM2"": 0, ""RLIGM2A"": 0}",gas,1*10**8,50232,False
I180,initiation,"{""PRFET3M2"": -1, ""LIGM2"": -1, ""PFET3M2"": 1, ""RLIGM2A"": 1}","{""PRFET3M2"": 1, ""LIGM2"": 1, ""PFET3M2"": 0, ""RLIGM2A"": 0}",gas,1*10**8,50232,False
I181,initiation,"{""PRLIGH"": -1, ""LIGM2"": -1, ""PLIGH"": 1, ""RLIGM2A"": 1}","{""PRLIGH"": 1, ""LIGM2"": 1, ""PLIGH"": 0, ""RLIGM2A"": 0}",gas,1*10**8.5,37674,False
I182,initiation,"{""RLIGM2B"": -1, ""LIGM2"": 1, ""RLIGM2A"": 1}","{""RLIGM2B"": 1, ""LIGM2"": 0, ""RLIGM2A"": 0}",gas,1*10**8,50232,False
I183,initiation,"{""RLIGM2A"": 1, ""LIGM2"": 1}","{""RLIGM2A"": 1, ""LIGM2"": 1}",gas,1*10**8,50232,False
I184,initiation,"{""RCH3"": -1, ""LIGM2"": -1, ""CH4"": 1, ""RLIGM2A"": 1}","{""RCH3"": 1, ""LIGM2"": 1, ""CH4"": 0, ""RLIGM2A"": 0}",gas,1*10**8.5,43953,False
I185,initiation,"{""PRKETM2"": -1, ""LIGM2"": -1, ""PKETM2"": 1, ""RLIGM2A"": 1}","{""PRKETM2"": 1, ""LIGM2"": 1, ""PKETM2"": 0, ""RLIGM2A"": 0}",gas,1*10**8,50232,False
I186,initiation,"{""RKET"": -1, ""LIGM2"": -1, ""KET"": 1, ""RLIGM2A"": 1}","{""RKET"": 1, ""LIGM2"": 1, ""KET"": 0, ""RLIGM2A"": 0}",gas,1*10**8.5,50232,False
I187,initiation,"{""PRADIO"": -1, ""LIGM2"": -1, ""PADIO"": 1, ""RLIGM2A"": 1}","{""PRADIO"": 1, ""LIGM2"": 1, ""PADIO"": 0, ""RLIGM2A"": 0}",gas,1*10**8,41860,False
I188,initiation,"{""RC3H3O"": -1, ""LIGM2"": -1, ""C3H4O"": 1, ""RLIGM2A"": 1}","{""RC3H3O"": 1, ""LIGM2"": 1, ""C3H4O"": 0, ""RLIGM2A"": 0}",gas,1*10**8,79534,False
I189,initiation,"{""RLIGB"": -1, ""LIGM2"": -1, ""LIG"": 1, ""RLIGM2A"": 1}","{""RLIGB"": 1, ""LIGM2"": 1, ""LIG"": 0, ""RLIGM2A"": 0}",gas,1*10**8,52325,False
I190,initiation,"{""RLIGA"": -1, ""LIGM2"": -1, ""LIG"": 1, ""RLIGM2A"": 1}","{""RLIGA"": 1, ""LIGM2"": 1, ""LIG"": 0, ""RLIGM2A"": 0}",gas,1*10**8,52325,False
I191,initiation,"{""PRADIOM2"": -1, ""LIGM2"": -1, ""PADIOM2"": 1, ""RLIGM2A"": 1}","{""PRADIOM2"": 1, ""LIGM2"": 1, ""PADIOM2"": 0, ""RLIGM2A"": 0}",gas,1*10**8.5,37674,False
I192,initiation,"{""RMGUAI"": -1, ""LIGM2"": -1, ""MGUAI"": 1, ""RLIGM2A"": 1}","{""RMGUAI"": 1, ""LIGM2"": 1, ""MGUAI"": 0, ""RLIGM2A"": 0}",gas,1*10**8,50232,False
I193,initiation,"{""OH"": -1, ""LIGM2"": -1, ""H2O"": 1, ""RLIGM2A"": 1}","{""OH"": 1, ""LIGM2"": 1, ""H2O"": 0, ""RLIGM2A"": 0}",gas,1*10**9.5,10465,False
I194,initiation,"{""RCH3O"": -1, ""LIGM2"": -1, ""CH3OH"": 1, ""RLIGM2A"": 1}","{""RCH3O"": 1, ""LIGM2"": 1, ""CH3OH"": 0, ""RLIGM2A"": 0}",gas,1*10**8.5,28883,False
I195,initiation,"{""RPHENOL"": -1, ""LIGM2"": -1, ""PHENOL"": 1, ""RLIGM2A"": 1}","{""RPHENOL"": 1, ""LIGM2"": 1, ""PHENOL"": 0, ""RLIGM2A"": 0}",gas,1*10**8.5,50232,False
I196,initiation,"{""RADIO"": -1, ""LIGM2"": -1, ""ADIO"": 1, ""RLIGM2A"": 1}","{""RADIO"": 1, ""LIGM2"": 1, ""ADIO"": 0, ""RLIGM2A"": 0}",gas,1*10**8,50232,False
I197,initiation,"{""RC3H5O2"": -1, ""LIGM2"": -1, ""C3H6O2"": 1, ""RLIGM2B"": 1}","{""RC3H5O2"": 1, ""LIGM2"": 1, ""C3H6O2"": 0, ""RLIGM2B"": 0}",gas,1*10**8,66976,False
I198,initiation,"{""PRFET3"": -1, ""LIGM2"": -1, ""PFET3"": 1, ""RLIGM2B"": 1}","{""PRFET3"": 1, ""LIGM2"": 1, ""PFET3"": 0, ""RLIGM2B"": 0}",gas,1*10**8,50232,False
I199,initiation,"{""RC3H7O2"": -1, ""LIGM2"": -1, ""C3H8O2"": 1, ""RLIGM2B"": 1}","{""RC3H7O2"": 1, ""LIGM2"": 1, ""C3H8O2"": 0, ""RLIGM2B"": 0}",gas,1*10**8,58604,False
I200,initiation,"{""RADIOM2"": -1, ""LIGM2"": -1, ""ADIOM2"": 1, ""RLIGM2B"": 1}","{""RADIOM2"": 1, ""LIGM2"": 1, ""ADIOM2"": 0, ""RLIGM2B"": 0}",gas,1*10**8,50232,False
I201,initiation,"{""PRFET3M2"": -1, ""LIGM2"": -1, ""PFET3M2"": 1, ""RLIGM2B"": 1}","{""PRFET3M2"": 1, ""LIGM2"": 1, ""PFET3M2"": 0, ""RLIGM2B"": 0}",gas,1*10**8,50232,False
I202,initiation,"{""PRLIGH"": -1, ""LIGM2"": -1, ""PLIGH"": 1, ""RLIGM2B"": 1}","{""PRLIGH"": 1, ""LIGM2"": 1, ""PLIGH"": 1, ""RLIGM2B"": 1}",gas,1*10**8.5,37674,False
I203,initiation,"{""RLIGM2B"": 1, ""LIGM2"": 1}","{""RLIGM2B"": 1, ""LIGM2"": 1}",gas,1*10**8,50232,False
I204,initiation,"{""RLIGM2A"": -1, ""LIGM2"": 1, ""RLIGM2B"": 1}","{""RLIGM2A"": 1, ""LIGM2"": 0, ""RLIGM2B"": 0}",gas,1*10**8,50232,False
I205,initiation,"{""RCH3"": -1, ""LIGM2"": -1, ""CH4"": 1, ""RLIGM2B"": 1}","{""RCH3"": 1, ""LIGM2"": 1, ""CH4"": 0, ""RLIGM2B"": 0}",gas,1*10**8.5,43953,False
I206,initiation,"{""PRKETM2"": -1, ""LIGM2"": -1, ""PKETM2"": 1, ""RLIGM2B"": 1}","{""PRKETM2"": 1, ""LIGM2"": 1, ""PKETM2"": 0, ""RLIGM2B"": 0}",gas,1*10**8,50232,False
I207,initiation,"{""RKET"": -1, ""LIGM2"": -1, ""KET"": 1, ""RLIGM2B"": 1}","{""RKET"": 1, ""LIGM2"": 1, ""KET"": 0, ""RLIGM2B"": 0}",gas,1*10**8.5,50232,False
I208,initiation,"{""PRADIO"": -1, ""LIGM2"": -1, ""PADIO"": 1, ""RLIGM2B"": 1}","{""PRADIO"": 1, ""LIGM2"": 1, ""PADIO"": 0, ""RLIGM2B"": 0}",gas,1*10**8,41860,False
I209,initiation,"{""RC3H3O"": -1, ""LIGM2"": -1, ""C3H4O"": 1, ""RLIGM2B"": 1}","{""RC3H3O"": 1, ""LIGM2"": 1, ""C3H4O"": 0, ""RLIGM2B"": 0}",gas,1*10**8,79534,False
I210,initiation,"{""RLIGB"": -1, ""LIGM2"": -1, ""LIG"": 1, ""RLIGM2B"": 1}","{""RLIGB"": 1, ""LIGM2"": 1, ""LIG"": 0, ""RLIGM2B"": 0}",gas,1*10**8,52325,False
I211,initiation,"{""RLIGA"": -1, ""LIGM2"": -1, ""LIG"": 1, ""RLIGM2B"": 1}","{""RLIGA"": 1, ""LIGM2"": 1, ""LIG"": 0, ""RLIGM2B"": 0}",gas,1*10**8,52325,False
I212,initiation,"{""PRADIOM2"": -1, ""LIGM2"": -1, ""PADIOM2"": 1, ""RLIGM2B"": 1}","{""PRADIOM2"": 1, ""LIGM2"": 0, ""PADIOM2"": 0, ""RLIGM2B"": 1}",gas,1*10**8.5,37674,False
